event,event_label,event_date,thread_source,thread_url,id,parent_id,author,body,score,date,query_used,lang,record_type
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2028580929396985868,2028618098605953341,2028580929396985868,DamonMcPhail420,"@bennyjohnson So now it's ok to just walk out of a legal proceeding, if you are a white woman and angry.",1,2026-03-02T23:46:59+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2028580929396985868,2028600205206036687,2028580929396985868,ALoner,"@bennyjohnson That was a really stupid move. You can hear @laurenboebert say ""I'll take that down."" She knew she broke protocol and decorum, and you just don't do that in a civil / criminal/ legal proceeding. 

Respect has to be given to the witness, no matter who they are. 

This was a stunt",1,2026-03-02T22:35:53+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2028257196488724925,2028557690465571059,2028257196488724925,MilesTuesday,"@DougHol11700038 @GiantnTexas @NASCAR @TylerReddick @NASCARatCOTA @23XIRacing “You just raked over the coals in a very public legal proceeding for a year and forced us to take on a business model we did not want to… but now that it’s over, we’ll give you a performance advantage over all of the other teams that were far more loyal to us”.",1,2026-03-02T19:46:56+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2028144660515045477,2028144660515045477,2028144660515045477,gennylam,"3-1-26 
Official Govt EDUCATION Program Directive.
Special Legal Proceeding prayers to all:
Proverbs 21:15.Psalms 33:9,10,11.

The Good Faith is mandated to track political problems, risks, and corruption related to monetary policies worldwide that are immediately affected.
@CNBC https://t.co/hkwemu9Nk8",1,2026-03-01T16:25:42+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,post
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027989550191276177,2027989550191276177,2027989550191276177,InfiniteEmf,"...aannnnddd...?

Class...?

In a legal proceeding, what comes after conviction?

HINT:  ☠️☠️☠️☠️☠️☠️☠️ https://t.co/x8xEg0bJ3k",1,2026-03-01T06:09:21+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,post
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027885497163436259,2027921622817247360,2027885497163436259,FanNMStateSport,"@TBM_JY It's the court system, it's tied up in the court. legal proceeding after legal proceeding",1,2026-03-01T01:39:26+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027605959397543980,2027605959397543980,2027605959397543980,WritingLaw,"“Quash” means to formally reject, cancel, or declare invalid a legal proceeding, order, or complaint by a court of law.

For example, the Supreme Court of India or a High Court can quash an FIR or criminal proceedings if they find them legally unsustainable. https://t.co/grNSQgPjE2",1,2026-02-28T04:45:06+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,post
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027468381020991765,2027596737485947105,2027468381020991765,pez1963,@mmpadellan @davidcaines Hey you understand a deposition is a formal legal proceeding…. In fact we will be seeing the video next week https://t.co/pcV2yoLoUL,1,2026-02-28T04:08:27+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2026520897444618553,2027498618958041218,2026520897444618553,matt666_wooo,@JETS09646400 @JAS82505493 @SenMarkKelly They never had the ability to release the files until October 2025 when maxwells appeals ran out …. But please go on about legal proceeding you clearly know nothing about and trying to taint the jury pool for maxwells appeals xD,1,2026-02-27T21:38:34+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027413826585710957,2027478923198537813,2027413826585710957,TirahAtt,"@Huskie1970 @nicksortor “It means testimony in a deposition/legal proceeding of some kind. If you're talking about something else, let me know. “

This is what I was talking about. Trying to change definitions and refer to questions rather than testimony in a legal proceeding is so wrong (but so MAGA).",1,2026-02-27T20:20:18+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027142995300978846,2027441950870151635,2027142995300978846,MCChris5646,@ThatKindWarrior @JoJoFromJerz Tell me again how you don't understand how ongoing investigation and legal proceeding work.,1,2026-02-27T17:53:23+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027232259351195816,2027391976606187766,2027232259351195816,RussHickson,"@NewsHour He didn't testify, it was not a legal proceeding. It was a partisan panel.",1,2026-02-27T14:34:49+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027049641007603846,2027246828530360524,2027049641007603846,dramyhimes,"@osbornforne @laurenboebert Sir, it's troubling to know you applaud this kind of conduct in a professional setting and during a legal proceeding. @laurenboebert is an unserious interloper and @bennyjohnson is a simpleton.

@NebraskaDems  #ReleaseTheEpsteinFiles #TrumpEpsteinPedoCoverUp",1,2026-02-27T04:58:03+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog06_legal_proceeding_missing_date,google age discrimination lawsuit nearly 300 people have signe | Legal.Proceeding,,x,https://x.com/i/web/status/2027141507682042042,2027145160216158650,2027141507682042042,dave_alive,@RepDonBacon Trump is gambling that any legal proceeding against this will take longer than the 150 days,1,2026-02-26T22:14:03+00:00,"""google age discrimination lawsuit nearly 300 people have"" OR ""Legal.Proceeding"" -is:retweet lang:en",en,reply
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2023359422366355917,2023359422366355917,2023359422366355917,SportyBet,"⚖️  The Battle for the World Cup. 

Will Nigeria’s legal appeal succeed, or is DR Congo’s World Cup dream safe?

 The official decision drops today! 🇳🇬🇨🇩🌍 https://t.co/aEFz1EDWOW",1029,2026-02-16T11:30:53+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2024978710378516666,2024978710378516666,2024978710378516666,LucGrefte,"CPA’s job is to back riders. Instead they backed the UCI using €300k from the rider safety pot to fund a BS legal appeal.

If you ever needed proof of the problem with CPA’s current funding model, this is https://t.co/9eAmXa1eR2",92,2026-02-20T22:45:21+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2024540449071902900,2024540449071902900,2024540449071902900,qaggnews,"Convicted child sex offender Anthony Patterson has lost his final legal appeal, Wichita County District Attorney John Gillespie said Thursday

Patterson had appealed his conviction on several grounds in June 2025, but the Texas Second Court of Appeals in Fort Worth turned him",28,2026-02-19T17:43:51+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2026618398814126111,2026618398814126111,2026618398814126111,CryptoBlockto,"News: White House Says No Plans to Pardon Sam Bankman Fried Amid Ongoing Legal Appeal.

The White House has reaffirmed that President Donald Trump has no intention of granting a pardon to Sam Bankman-Fried, the former chief executive of collapsed crypto exchange #FTX. 

The https://t.co/ylbyaLbTtL",18,2026-02-25T11:20:53+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2022521677020623025,2022521677020623025,2022521677020623025,MinassianOk,"🚩🚩🚩LETTER TO SECOND LADY USHA VANCE

To:
The Office of the Second Lady of the United States
Mrs. Usha Vance
Washington, D.C.

Subject: Humanitarian and Legal Appeal – Three Armenian Civilians Detained in the Russian Federation

Dear Mrs. Vance,

We respectfully address you https://t.co/TEsmwDLaq7",15,2026-02-14T04:01:59+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2021590788799385862,2021590788799385862,2021590788799385862,timespolitics,Migrants launch modern slavery legal appeal to block deportation https://t.co/SseA8dCCCW,9,2026-02-11T14:22:58+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2023392424731537459,2023392424731537459,2023392424731537459,PARROTREPORT,"⚽⚖️  The Battle for the World Cup. 

Will Nigeria’s legal appeal succeed, or is DR Congo’s World Cup dream safe?

 The official decision drops today! 🇳🇬🇨🇩🌍 https://t.co/tXkCthv0Zi",7,2026-02-16T13:42:01+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,post
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2028099886705447190,2028168463571640573,2028099886705447190,peanut_astro,"@RupertLowe10 What an egotistical pile of dribble 

The rantings of a bitter old Tory. 

The dictator. 

No mention of international or even British Law

No mention of the legal appeal system

No mention of how you will deport millions of people if the host nations refuse landing rights

No https://t.co/4Kt6u2nNpE",6,2026-03-01T18:00:17+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,reply
goog08_legal_appeal_missing_date,google begins biggest crackdown on extremist youtube videos | Legal.Appeal,,x,https://x.com/i/web/status/2026086202349105643,2026387956450357596,2026086202349105643,KingOfAllThatIs,@RedWavePress Why does Trump follow the legal appeal process while people like Jack Smith completely ignore judicial rulings?,6,2026-02-24T20:05:11+00:00,"""google begins biggest crackdown on extremist youtube videos"" OR ""Legal.Appeal"" -is:retweet lang:en",en,reply
